Lake Name,Date,Anuraeopsis fissa Gosse 1851,"Anuraeopsis navicula Rousselet, 1911",Ascomorpha ecaudas Perty 1850,Ascomorpha ovalis Bergendal 1892,Ascomorpha saltans Bartsch 1870,Asplanchna herricki De Guerne 1888,Asplanchna priodonta Gosse 1850,Cephalodella gibba Ehrbg. 1832,Collotheca mutabilis Hudson 1885,Collurella ucinata Muller 1773,Conochiloides dossaurius Hudson 1885,Conochilus unicornis Rousselet 1892,Encentrum species,Euchlanis pellucida Harring 1921,Filinia terminalis Platte 1886,Gastropus stylifer Imhoff 1891,Hexarthra mira Hudson 1871,Kellicottia bostonensis Rousselet 1892,Kellicottia longispina Kelicott 1879,Keratella cochlearis Gosse 1851,Keratella crassa Ahlstrom 1943,Keratella earlinae Ahlstrom 1943,Keratella hiemalis Carlin 1943,Keratella serrulata Rylov 1926,Keratella taurocephala Meyers 1938,Keratella tecta Gosse 1841,Lapdella sp,Lecane crepida  Harring 1914,Lecane flexilis Gosse 1886,Lecane luna Muller 1776,Lecane mira Murray 1913,Lecane mucronata Harring & Meyers 1926,Lecane species,Lecane tenuisetta  Harring 1914,lecane tudicola Harring & Meyers 1926,Manfredium eudactylotum Gosse 1886,Microcodon clavus,Monostyla closterocerca Schmarda 1895,Monostyla copeis Harring & Meyers 1926,Monostyla lunaris Ehrbg. 1882,Monostyla obtusa Murray 1913,Ploesoma truncatum Levander 1894,Polyarthra euryptera Wierzejski 1893,Polyarthra major Burckhardt 1900,Polyarthra remata Skorikov 1896,Polyarthra vulgaris Carlin 1943,remove,Synchaeta pectinata Ehrbg.  1892,Total Rotifers,Trichocerca cyclindrica Imhoff 1981,Trichocerca elongata Gosse 1886,Trichocerca insignis Herrick 1885,Trichocerca multicrinis Kelicott 1897,Trichocerca porcellus Gosse 1886,Trichocerca pusilla Jennings 1993,Trichocerca rousseleti Voight 1901,Trichocerca sp,"Trichotria tetractis tetractis (Ehrenberg, 1830) ",Unknown one toe
South,8/13/2002,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.09,0.00,1.70,0.00,0.00,0.00,0.00,0.00,0.00,23.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,28.86,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.00,0.00
South,9/10/2002,0.00,0.00,0.15,0.00,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.00,3.95,0.00,0.00,0.25,0.00,0.00,0.00,59.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.71,0.00,1.32,0.00,1.67,0.00,1.52,78.24,0.00,0.00,0.00,0.46,0.00,0.30,1.37,0.00,0.00,0.00
South,7/15/2003,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,1.78,0.00,0.00,0.59,0.00,0.00,0.00,35.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,38.10,0.00,15.93,0.00,0.30,93.33,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00
South,8/12/2003,0.00,0.00,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.00,0.00,0.00,8.88,0.00,3.02,0.00,0.57,0.57,0.00,0.00,0.00,39.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,58.55,0.00,0.19,115.57,0.00,0.00,0.00,0.00,0.00,0.00,2.08,0.00,0.00,0.00
South,7/6/2004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.25,0.00,0.56,0.00,0.00,0.00,36.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,0.00,41.52,0.00,22.94,0.00,0.70,120.05,0.00,0.00,0.00,0.00,0.00,0.00,4.08,0.00,0.00,0.00
South,8/11/2004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.44,0.00,9.78,0.00,0.00,0.44,0.00,0.00,0.00,26.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.67,0.00,38.44,0.00,19.33,0.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,22.44,0.00,0.00,0.00
South,7/19/2005,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.49,0.00,0.00,0.00,2.64,0.00,0.16,0.00,1.09,0.31,0.00,0.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.58,0.00,0.00,0.00,54.60,0.00,18.20,106.24,0.00,0.00,0.00,0.00,0.00,0.00,2.02,0.00,0.00,0.00
South,8/16/2005,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.44,0.00,0.00,0.00,2.89,0.00,0.00,0.00,0.74,0.96,0.00,0.00,0.00,20.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.26,0.00,0.00,0.00,20.59,0.00,11.78,62.66,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00
South,7/18/2006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.89,0.31,0.00,0.00,0.00,0.31,0.00,9.02,0.16,0.31,0.47,0.00,0.00,0.00,12.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.49,0.00,0.47,0.00,35.00,0.00,24.27,89.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South,8/15/2006,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.08,0.28,0.00,0.00,0.00,0.99,0.00,3.38,0.00,0.00,0.56,0.00,0.00,0.00,91.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.99,0.00,0.00,0.00,34.76,0.00,1.69,139.19,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00
South,7/11/2007,0.00,0.00,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,3.85,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,15.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.75,0.00,0.00,0.00,8.65,1.05,0.10,31.95,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00
South,7/30/2007,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.10,0.10,0.00,0.00,0.00,3.30,0.00,0.10,0.10,0.00,2.30,0.00,0.00,0.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,43.60,1.20,0.00,104.50,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
South,7/2/2008,0.00,0.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.37,0.00,0.62,0.12,0.00,42.93,0.00,0.00,0.00,15.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.72,0.00,0.00,0.00,8.46,0.00,14.06,89.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South,8/7/2008,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.95,0.32,0.00,0.65,0.00,0.00,0.00,19.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,2.39,0.00,0.00,0.00,3.48,0.00,5.36,33.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South,7/7/2010,0.00,0.00,0.08,0.00,0.00,0.05,0.00,0.00,0.08,0.00,0.26,0.00,0.00,0.00,0.00,0.26,0.00,0.95,0.00,0.13,2.64,0.00,0.00,0.00,4.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.16,0.00,0.00,0.00,2.53,0.00,0.47,12.14,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South,8/11/2010,0.00,0.00,0.38,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.61,0.00,0.32,0.04,0.00,0.16,0.00,0.00,0.00,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.00,0.00,0.44,0.00,0.06,11.85,0.00,0.00,0.00,0.02,0.00,0.00,0.04,0.00,0.00,0.00
South,7/11/2011,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.09,0.00,0.65,0.00,0.00,0.00,0.00,1.30,0.00,1.48,0.37,0.00,0.09,0.00,0.00,0.00,48.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.43,0.00,0.09,56.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
South,8/8/2011,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.04,0.00,0.00,0.00,0.00,3.46,0.00,3.19,0.00,0.27,0.00,0.00,0.08,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,5.91,0.00,0.00,24.92,0.00,0.04,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00
South,7/10/2012,0.00,0.00,0.17,0.00,0.00,4.00,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,3.50,0.28,0.44,0.12,0.00,0.02,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.25,0.00,0.00,0.00,6.29,0.00,0.77,18.44,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00
Squash,6/20/1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.41,0.00,0.00,24.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,7/25/1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,8/23/1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,606.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,606.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,6/13/1995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,8/15/1995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1040.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.07,0.00,0.00,1117.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,9/6/1995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1009.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.73,0.00,0.00,0.00,0.00,1019.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,6/18/1996,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,69.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.91,0.00,0.00,0.00,0.00,77.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,7/18/1996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.12,0.00,0.00,204.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,8/15/1996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1359.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,48.00,0.00,0.00,1413.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,7/8/1997,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.10,0.00,0.00,0.00,0.00,1.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,281.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00,22.43,0.00,0.00,441.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,8/12/1997,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,552.50,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.74,0.00,0.00,641.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,7/8/1998,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.94,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,195.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.32,0.00,3.17,0.00,0.00,256.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,8/11/1998,0.00,0.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.58,0.00,0.00,207.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,7/8/1999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.44,3.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,296.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.64,0.00,0.00,353.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,8/17/1999,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1049.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.36,0.00,0.00,1098.56,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00
Squash,7/12/2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1020.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,19.74,0.00,0.00,1115.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,8/15/2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.95,0.00,0.00,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,409.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,85.91,0.00,0.00,503.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,7/10/2001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1034.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,307.89,0.00,0.00,1345.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,9/6/2001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,703.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.66,0.00,63.53,0.00,0.00,781.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,9/12/2002,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,2.25,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,415.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.25,0.00,5.00,0.00,0.00,428.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,9/18/2002,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,305.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.25,0.00,0.00,0.00,0.00,317.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,7/10/2003,0.00,0.00,7.50,0.00,0.00,0.00,0.50,0.00,0.00,0.00,107.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,928.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,1048.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,8/7/2003,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,276.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.33,0.00,0.00,373.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,7/21/2004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,424.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.91,0.00,0.00,559.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,8/4/2004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,513.20,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.40,0.00,0.00,672.80,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,7/13/2005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1470.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,0.00,0.00,1577.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,8/10/2005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,607.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,646.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,7/14/2006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1413.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,1588.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squash,8/11/2006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2032.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.00,0.00,0.00,2221.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,6/28/1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.17,0.00,0.00,0.14,0.00,0.07,0.00,0.00,0.00,4.99,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.02,0.00,0.00,0.00,0.08,0.00,0.00,6.59,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,8/2/1994,0.00,0.00,1.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.49,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,32.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.99,0.00,0.00,55.77,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,8/31/1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.32,0.00,0.00,0.00,0.00,10.39,0.00,0.00,0.00,33.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,72.54,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,6/20/1995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.28,0.00,0.00,0.22,0.00,0.00,0.00,16.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
